# maturity time: 1.000000
# model size: 40
# number of dates: 40
# spot: 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 
# dividend rate: 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
# correlation: 0.700000
# volatility: 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 
100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 
98.672296 101.767128 103.659001 101.956392 101.690661 99.721783 102.443862 101.687175 102.124221 103.346102 99.919373 102.022382 105.313460 100.492565 99.899722 102.941664 104.188908 103.898173 103.343542 102.873772 98.954058 103.692634 101.986358 102.760765 101.288377 101.780223 102.915774 103.025601 95.883500 102.147058 103.345269 101.900339 103.382467 104.218507 103.890768 104.992440 99.949595 102.071613 101.844495 103.620679 
93.837188 93.457105 99.687266 96.863655 100.119827 94.082811 96.836940 95.345331 96.629265 98.506133 93.101543 93.793088 101.789363 92.626081 94.920952 97.996330 99.957199 100.368053 97.287807 99.252567 94.528945 97.771210 97.907869 94.572730 97.524849 98.327599 97.594801 100.765398 90.433251 99.512476 96.842000 95.750175 99.105081 96.707181 99.324629 102.610409 93.853760 96.511419 97.732106 101.167059 
99.400171 97.377024 105.428343 102.860244 107.000108 98.377605 101.641823 96.886776 101.196488 100.901022 100.192736 99.144088 104.745442 99.411962 98.060106 103.116615 105.388743 103.453607 103.214345 105.014331 99.434251 98.335115 103.955268 99.499340 102.445812 101.686171 99.341785 102.861036 91.715677 101.125780 98.067515 101.374110 105.608988 100.264306 102.446706 105.974114 98.982381 99.524826 102.436227 108.136277 
96.542941 95.905499 106.112732 100.870253 107.701603 99.779510 103.449885 96.189790 99.531698 101.023352 99.046659 99.857094 102.881203 101.710624 96.489854 100.892366 102.358912 100.561251 103.377914 106.420938 98.180216 97.130818 107.175279 99.837166 101.134881 100.858878 96.824528 102.192038 91.285970 100.130951 97.845240 100.941192 103.159455 95.893003 104.991934 107.198445 95.734133 100.156816 101.585857 111.672075 
93.810259 92.533815 100.613261 99.660811 103.786415 95.626747 98.118571 95.073626 97.279411 94.771217 94.589718 95.451842 98.854524 100.743321 91.759950 97.432727 96.955637 99.605106 102.072832 106.589216 97.430509 92.403242 104.583865 95.504033 97.806430 97.017600 93.057004 98.748340 88.844157 95.960050 95.517116 96.804371 100.467703 93.098926 100.797336 104.775199 91.632990 98.419233 97.220065 108.526738 
98.795678 94.451679 104.115509 106.117442 106.364709 99.510178 105.979573 96.820467 99.810272 100.455454 97.273873 99.644338 101.841429 105.396202 95.250625 99.754732 104.532933 101.730055 103.328502 111.630512 100.016401 99.811211 109.529316 97.376703 100.149118 99.251404 97.359972 103.523056 92.256148 103.704280 101.564445 101.979526 104.729045 97.734924 103.945636 109.451717 98.179694 106.510630 102.114558 115.621843 
94.417028 92.677839 99.580632 103.756057 106.036487 98.624253 107.452635 97.313928 97.474830 98.905317 99.195958 98.511632 101.394748 104.450454 91.273752 94.556419 104.029964 98.946181 102.765431 112.472616 97.962821 94.387729 106.841168 91.748588 102.004002 96.055834 93.092338 98.299963 93.103857 105.081471 100.363615 103.598053 102.009877 99.176207 102.586360 106.887607 96.417174 105.000394 97.753396 114.121737 
94.467187 92.366986 96.822510 101.493165 106.304714 98.036039 109.016208 95.451973 97.185162 97.960996 96.221754 99.517914 99.892508 103.352090 92.469204 94.812186 104.781769 96.938980 101.624171 109.663160 100.744010 92.694833 103.006431 93.016124 100.405015 95.577773 91.482096 98.350688 93.809417 101.294039 99.432387 101.676904 104.755551 99.434746 97.549633 105.378129 92.641749 103.579523 97.385058 111.390960 
93.023896 94.173197 94.584530 101.141387 106.868863 96.655688 106.504550 96.824496 96.640414 93.814403 95.717641 98.051985 99.766083 102.424090 91.026314 92.708546 106.663593 94.112917 98.925248 108.964090 101.914100 89.556222 99.571642 93.456404 97.201505 94.396808 92.062838 97.543464 93.921114 98.363263 97.436585 102.980310 103.045722 100.123991 96.605259 100.624522 88.720008 101.346267 96.684693 108.782007 
95.975860 99.101310 97.845766 103.613157 110.582154 100.370294 110.575127 97.323640 100.330877 94.725185 98.428024 101.068263 102.940326 107.798678 96.128927 98.094378 109.185793 97.494544 102.909111 109.935823 105.812913 95.146762 106.295296 98.061396 98.582257 97.207449 94.429354 100.909113 96.502109 103.804364 100.605560 111.391205 105.284056 100.002662 96.830821 102.724081 91.590288 105.096169 101.687244 113.841830 
94.420976 97.145148 96.369924 101.739250 110.721954 99.599136 106.578393 98.687813 98.994898 92.984768 96.752068 101.360096 101.138179 109.237303 97.581262 97.084938 106.839637 95.434129 104.137655 114.376033 101.741352 94.549399 103.269456 95.742715 100.202682 94.925515 95.036784 100.246691 93.945664 100.956031 100.535830 108.366948 105.024150 98.119053 96.521699 101.463007 90.372770 100.267344 100.363787 112.101899 
95.338154 96.165829 98.368218 100.381313 107.715141 101.607522 107.527683 99.740276 99.113831 94.661825 98.901675 103.439497 105.413440 109.058186 95.848942 95.494107 106.837254 97.256327 105.824108 114.106463 98.849718 96.961193 105.570203 96.845656 103.197233 95.209639 97.474616 100.086822 92.798698 100.283414 105.151907 107.769490 107.895909 97.904637 99.065273 100.940874 90.060009 100.608471 103.504435 114.102199 
94.367480 96.070106 96.511060 98.959559 108.100388 101.414512 106.060073 97.589941 97.931318 92.766961 99.121033 100.596964 106.216085 110.500994 94.191712 95.121269 103.472066 97.083737 104.296610 113.868536 96.329331 95.470091 103.809437 96.020180 103.216667 96.457904 94.795918 97.195363 93.754062 99.650404 104.209848 109.548448 106.720454 96.596949 98.171408 100.730382 90.429504 94.950473 101.373032 113.358567 
97.306555 95.036967 94.783310 99.482546 108.646385 102.474305 107.911730 98.526726 97.650297 91.698276 98.931184 100.181630 107.566261 109.173409 97.344053 97.009489 103.409483 96.611184 101.920247 109.660707 97.996526 96.673282 107.270648 96.315469 104.221326 99.243791 95.340104 97.319641 94.068861 97.651830 108.173905 109.536929 108.280121 98.197674 97.833721 101.893373 91.177988 95.107895 101.714394 112.053278 
97.781725 96.850224 95.356689 102.973019 108.958274 109.042567 112.933075 102.458001 99.605131 91.203642 100.893965 101.210656 109.650894 111.825514 100.825801 99.093715 105.783497 103.679724 105.035495 112.488125 98.864724 99.786354 111.026072 100.759570 106.376069 101.916927 99.700277 102.964306 98.412430 101.041284 113.157871 114.072685 109.484136 101.528150 99.730624 104.577130 93.278323 97.363104 105.423856 113.131912 
97.034513 95.317799 97.093560 101.736183 109.683831 109.485129 114.238870 103.466020 100.997507 92.834524 101.678283 103.164546 116.035454 113.161524 102.315402 98.405140 104.869276 104.074417 104.568726 109.730407 100.514495 99.752214 113.545660 101.011703 108.127039 102.380420 100.356041 104.235836 102.347796 97.285432 113.454595 111.558909 110.814824 100.588249 100.584640 102.331914 90.916616 98.064888 103.850660 114.201973 
98.826429 103.271135 102.128298 105.015269 117.603600 112.987264 116.213173 107.243979 106.068929 98.749723 109.260063 110.286654 121.692100 117.072285 106.581433 100.571569 106.768388 108.280845 113.006455 112.950909 110.421500 104.485505 120.109226 106.765731 113.380422 105.547959 109.286262 106.113028 108.786761 102.366033 118.126149 114.483192 116.026312 103.135004 105.047183 108.780801 98.575017 104.537091 106.403450 120.026026 
96.704130 99.371822 97.217744 103.143181 115.700875 110.624478 115.960063 105.852081 98.918074 97.222671 108.478270 111.329418 121.608037 119.134229 108.255851 99.051402 101.845421 104.004020 109.601502 111.422450 108.132662 105.232696 115.411624 101.544498 111.318334 103.075770 110.542306 102.062139 106.579674 99.740922 113.398526 115.449161 114.093284 99.246475 101.832069 103.182780 96.719400 102.671057 107.432339 117.649426 
